header,index,a_x,a_y,a_z,g_x,g_y,g_z,timestamp
DATA,7342,-39,22,2074,-6,-2,10,24021
DATA,7343,-43,23,2073,-5,-5,10,24646
DATA,7344,-36,25,2081,-5,-6,12,25271
DATA,7345,-37,23,2076,-6,-2,11,25896
DATA,7346,-42,25,2073,-4,-3,10,26521
DATA,7347,-40,23,2076,-5,-7,12,27146
DATA,7348,-36,26,2077,-5,-2,10,27771
DATA,7349,-39,24,2072,-6,-2,10,28396
DATA,7350,-43,22,2077,-5,-6,12,29021
DATA,7351,-37,23,2082,-4,-6,10,29646
DATA,7352,-36,21,2073,-4,-1,12,30271
DATA,7353,-42,23,2071,-5,-3,10,30896
DATA,7354,-39,24,2080,-5,-6,11,31521
DATA,7355,-38,23,2077,-5,-2,10,32146
DATA,7356,-44,22,2072,-6,-3,10,32771
DATA,7357,-39,22,2076,-5,-5,10,33396
DATA,7358,-34,25,2077,-5,-5,10,34021
DATA,7359,-37,24,2070,-6,-1,12,34646
DATA,7360,-42,24,2073,-5,-5,11,35271
DATA,7361,-34,24,2084,-5,-6,10,35896
DATA,7362,-35,24,2075,-6,-2,11,36521
DATA,7363,-43,24,2070,-5,-2,10,37146
DATA,7364,-41,24,2075,-5,-7,12,37771
DATA,7365,-35,23,2076,-6,-5,11,38396
DATA,7366,-38,24,2072,-5,-1,11,39021
DATA,7367,-41,24,2075,-4,-4,12,39646
DATA,7368,-36,21,2081,-5,-6,12,40271
DATA,7369,-36,21,2075,-5,0,11,40896
DATA,7370,-42,24,2071,-4,-3,11,41521
DATA,7371,-38,25,2080,-5,-8,12,42146
DATA,7372,-35,24,2078,-5,-3,11,42771
DATA,7373,-41,23,2069,-4,-1,10,43396
DATA,7374,-41,24,2073,-4,-6,10,44021
DATA,7375,-36,23,2082,-6,-5,11,44646
DATA,7376,-37,23,2074,-5,1,9,45271
DATA,7377,-43,22,2071,-4,-4,11,45896
DATA,7378,-35,23,2079,-5,-7,12,46521
DATA,7379,-35,23,2078,-6,-3,10,47146
DATA,7380,-40,22,2072,-4,-1,11,47771
DATA,7381,-41,23,2078,-5,-6,12,48396
DATA,7382,-35,22,2083,-5,-6,11,49021
DATA,7383,-38,22,2069,-6,0,10,49646
DATA,7384,-43,24,2068,-4,-4,12,50271
DATA,7385,-35,25,2082,-5,-8,10,50896
DATA,7386,-33,20,2078,-6,-3,10,51521
DATA,7387,-41,23,2069,-5,-2,10,52146
DATA,7388,-40,23,2077,-5,-7,11,52771
DATA,7389,-32,22,2079,-6,-4,12,53396
DATA,7390,-40,23,2068,-5,-1,10,54021
DATA,7391,-43,25,2074,-6,-5,11,54646
DATA,7392,-36,24,2083,-6,-6,11,55271
DATA,7393,-35,22,2075,-6,-1,10,55896
DATA,7394,-42,24,2071,-5,-2,11,56521
DATA,7395,-40,25,2075,-4,-7,11,57146
DATA,7396,-32,24,2081,-6,-3,10,57771
DATA,7397,-38,24,2072,-5,0,11,58396
DATA,7398,-42,24,2074,-4,-4,11,59021
DATA,7399,-35,23,2082,-5,-8,11,59646
DATA,7400,-36,22,2075,-6,-1,12,60271
DATA,7401,-42,24,2070,-5,-1,10,60896
DATA,7402,-39,25,2077,-5,-7,11,61521
DATA,7403,-34,26,2076,-5,-3,11,62146
DATA,7404,-39,25,2069,-5,0,9,62771
DATA,7405,-42,24,2073,-5,-6,11,63396
DATA,7406,-35,24,2082,-4,-7,11,64021
DATA,7407,-38,21,2073,-6,-2,10,64646
DATA,7408,-43,22,2067,-5,-3,11,65271
DATA,7409,-40,23,2077,-5,-7,11,360
DATA,7410,-34,23,2079,-6,-4,11,985
DATA,7411,-40,23,2069,-5,-1,11,1610
DATA,7412,-41,20,2074,-4,-5,10,2235
DATA,7413,-34,22,2079,-5,-6,10,2860
DATA,7414,-37,22,2072,-4,-2,11,3485
DATA,7415,-43,21,2072,-5,-4,9,4110
DATA,7416,-37,23,2081,-5,-7,11,4735
DATA,7417,-34,25,2079,-5,-3,11,5360
DATA,7418,-41,21,2072,-5,0,10,5985
DATA,7419,-42,23,2076,-5,-6,11,6610
DATA,7420,-34,25,2081,-5,-5,10,7235
DATA,7421,-38,23,2075,-6,-1,9,7860
DATA,7422,-43,26,2073,-4,-3,10,8485
DATA,7423,-37,25,2078,-4,-7,11,9110
DATA,7424,-34,24,2077,-6,-4,10,9735
DATA,7425,-42,24,2074,-5,-1,10,10360
DATA,7426,-39,22,2078,-6,-6,11,10985
DATA,7427,-35,23,2078,-7,-5,11,11610
DATA,7428,-38,23,2072,-6,-1,10,12235
DATA,7429,-40,23,2076,-5,-5,10,12860
DATA,7430,-37,23,2080,-5,-6,11,13485
DATA,7431,-37,23,2075,-5,-2,10,14110
DATA,7432,-42,23,2071,-5,-2,9,14735
DATA,7433,-40,24,2078,-5,-6,11,15360
DATA,7434,-35,21,2078,-5,-6,11,15985
DATA,7435,-38,20,2072,-5,-2,10,16610
DATA,7436,-42,23,2074,-5,-5,10,17235
DATA,7437,-36,24,2079,-5,-5,11,17860
DATA,7438,-37,21,2074,-5,-1,8,18485
DATA,7439,-41,25,2072,-5,-3,11,19110
DATA,7440,-40,24,2080,-4,-6,10,19735
DATA,7441,-35,22,2076,-5,-4,10,20360
DATA,7442,-39,24,2070,-5,-2,11,20985
DATA,7443,-39,23,2075,-6,-3,11,21610
DATA,7444,-35,22,2082,-5,-4,11,22235
DATA,7445,-38,23,2072,-5,-1,11,22860
DATA,7446,-40,22,2071,-5,-4,10,23485
DATA,7447,-40,24,2080,-5,-6,11,24110
DATA,7448,-35,23,2077,-6,-3,11,24735
DATA,7449,-39,24,2071,-6,-1,11,25360
DATA,7450,-40,24,2078,-5,-6,11,25985
DATA,7451,-36,24,2079,-5,-5,10,26610
DATA,7452,-38,25,2071,-6,-1,12,27235
DATA,7453,-41,24,2072,-5,-3,11,27860
DATA,7454,-36,24,2082,-5,-6,12,28485
DATA,7455,-37,23,2078,-6,-2,11,29110
DATA,7456,-40,24,2073,-4,-2,10,29735
DATA,7457,-40,23,2079,-5,-6,11,30360
DATA,7458,-35,23,2076,-5,-3,11,30985
DATA,7459,-41,24,2073,-4,0,10,31610
DATA,7460,-41,23,2073,-4,-5,11,32235
DATA,7461,-37,22,2080,-5,-6,11,32860
DATA,7462,-37,21,2074,-5,-1,10,33485
DATA,7463,-41,22,2070,-4,-3,9,34110
DATA,7464,-37,23,2079,-4,-7,12,34735
DATA,7465,-34,23,2078,-5,-3,11,35360
DATA,7466,-40,23,2069,-5,-3,11,35985
DATA,7467,-39,26,2072,-5,-5,10,36610
DATA,7468,-35,23,2081,-5,-5,10,37235
DATA,7469,-37,22,2072,-6,-2,10,37860
DATA,7470,-40,25,2068,-5,-3,9,38485
DATA,7471,-38,20,2077,-6,-6,10,39110
DATA,7472,-36,22,2075,-6,-4,10,39735
DATA,7473,-41,25,2066,-5,-1,10,40360
DATA,7474,-38,25,2073,-5,-5,11,40985
DATA,7475,-33,24,2078,-5,-5,10,41610
DATA,7476,-37,23,2069,-5,-1,11,42235
DATA,7477,-43,24,2067,-5,-3,10,42860
DATA,7478,-37,23,2076,-5,-6,11,43485
DATA,7479,-35,22,2075,-6,-2,11,44110
DATA,7480,-42,23,2067,-5,-2,9,44735
DATA,7481,-40,23,2073,-5,-6,11,45360
DATA,7482,-34,21,2080,-5,-5,10,45985
DATA,7483,-37,21,2071,-6,-1,11,46610
DATA,7484,-41,23,2069,-4,-4,11,47235
DATA,7485,-37,22,2080,-6,-5,11,47860
DATA,7486,-36,23,2076,-5,-2,12,48485
DATA,7487,-40,23,2070,-5,-2,11,49110
DATA,7488,-40,24,2080,-5,-7,11,49735
DATA,7489,-34,23,2076,-5,-5,10,50360
DATA,7490,-40,25,2069,-5,-2,11,50985
DATA,7491,-42,22,2072,-4,-5,11,51610
DATA,7492,-36,23,2080,-5,-7,12,52235
DATA,7493,-34,23,2076,-5,-1,10,52860
DATA,7494,-43,25,2072,-5,-3,10,53485
DATA,7495,-40,22,2077,-4,-6,11,54110
DATA,7496,-39,25,2077,-6,-4,10,54735
DATA,7497,-38,24,2072,-5,-1,10,55360
DATA,7498,-42,25,2073,-4,-5,11,55985
DATA,7499,-36,23,2081,-6,-6,10,56610
DATA,7500,-35,22,2076,-5,-1,10,57235
DATA,7501,-40,23,2073,-5,-3,10,57860
DATA,7502,-38,23,2077,-5,-7,12,58485
DATA,7503,-38,24,2078,-5,-4,12,59110
DATA,7504,-41,23,2072,-5,-2,10,59735
DATA,7505,-38,23,2076,-5,-6,12,60360
DATA,7506,-36,22,2080,-5,-4,11,60985
DATA,7507,-37,22,2075,-5,-1,12,61610
DATA,7508,-43,26,2073,-4,-4,12,62235
DATA,7509,-35,23,2080,-5,-6,12,62860
DATA,7510,-35,23,2077,-6,-3,11,63485
DATA,7511,-39,25,2073,-4,-3,10,64110
DATA,7512,-39,22,2081,-5,-6,10,64735
DATA,7513,-36,24,2082,-5,-5,11,65360
DATA,7514,-38,24,2074,-5,-3,10,449
DATA,7515,-40,27,2075,-5,-5,12,1074
DATA,7516,-38,22,2079,-5,-5,11,1699
DATA,7517,-36,22,2074,-6,-2,10,2324
DATA,7518,-40,23,2073,-5,-3,11,2949
DATA,7519,-40,23,2079,-4,-6,11,3574
DATA,7520,-36,22,2078,-4,-4,11,4199
DATA,7521,-39,22,2071,-5,-1,10,4824
DATA,7522,-38,26,2076,-5,-5,11,5449
DATA,7523,-37,24,2079,-5,-5,10,6074
DATA,7524,-38,23,2075,-6,-2,10,6699
DATA,7525,-42,25,2073,-4,-5,10,7324
DATA,7526,-38,21,2079,-5,-6,10,7949
DATA,7527,-36,21,2079,-5,-2,10,8574
DATA,7528,-40,23,2071,-5,0,9,9199
DATA,7529,-40,24,2076,-5,-5,10,9824
DATA,7530,-37,24,2080,-5,-5,10,10449
DATA,7531,-37,22,2074,-5,-1,10,11074
DATA,7532,-42,23,2074,-5,-3,11,11699
DATA,7533,-37,22,2078,-5,-7,11,12324
DATA,7534,-36,24,2076,-5,-2,11,12949
DATA,7535,-40,23,2069,-5,-2,10,13574
DATA,7536,-39,24,2078,-5,-7,12,14199
DATA,7537,-35,23,2081,-5,-5,9,14824
DATA,7538,-39,22,2072,-5,-1,11,15449
DATA,7539,-43,24,2075,-5,-4,11,16074
DATA,7540,-37,24,2080,-5,-7,10,16699
DATA,7541,-38,25,2075,-5,-2,11,17324
DATA,7542,-42,22,2069,-5,-2,10,17949
DATA,7543,-40,23,2076,-4,-7,10,18574
DATA,7544,-35,23,2082,-5,-5,10,19199
DATA,7545,-36,21,2072,-4,0,10,19824
DATA,7546,-43,24,2072,-5,-4,12,20449
DATA,7547,-34,23,2081,-4,-6,11,21074
DATA,7548,-35,24,2077,-5,-1,11,21699
DATA,7549,-43,26,2070,-6,-2,9,22324
DATA,7550,-39,24,2077,-4,-7,10,22949
DATA,7551,-34,24,2079,-5,-5,12,23574
DATA,7552,-42,22,2072,-6,-1,10,24199
DATA,7553,-43,24,2072,-5,-6,11,24824
DATA,7554,-34,23,2080,-6,-7,10,25449
DATA,7555,-34,23,2075,-5,0,10,26074
DATA,7556,-41,25,2073,-4,-2,11,26699
DATA,7557,-38,23,2081,-6,-7,10,27324
DATA,7558,-35,25,2079,-6,-4,10,27949
DATA,7559,-40,25,2068,-4,-1,10,28574
DATA,7560,-42,23,2071,-5,-5,10,29199
DATA,7561,-35,22,2077,-6,-6,12,29824
DATA,7562,-37,22,2071,-5,-2,11,30449
DATA,7563,-42,23,2072,-4,-4,10,31074
DATA,7564,-36,25,2077,-5,-7,11,31699
DATA,7565,-34,21,2078,-5,-3,10,32324
DATA,7566,-42,23,2071,-6,0,10,32949
DATA,7567,-41,25,2072,-4,-5,11,33574
DATA,7568,-38,22,2078,-5,-5,12,34199
DATA,7569,-37,23,2071,-5,-1,11,34824
DATA,7570,-42,23,2067,-5,-4,10,35449
DATA,7571,-35,21,2076,-5,-6,11,36074
DATA,7572,-35,22,2075,-6,-3,11,36699
DATA,7573,-41,23,2068,-5,-1,10,37324
DATA,7574,-39,23,2074,-5,-6,10,37949
DATA,7575,-36,25,2075,-6,-5,12,38574
DATA,7576,-38,22,2068,-5,-1,11,39199
DATA,7577,-41,23,2069,-5,-3,10,39824
DATA,7578,-37,24,2076,-6,-7,11,40449
DATA,7579,-36,25,2076,-6,-3,9,41074
DATA,7580,-41,22,2068,-4,-3,9,41699
DATA,7581,-38,23,2074,-5,-7,10,42324
DATA,7582,-34,24,2079,-5,-4,10,42949
DATA,7583,-38,24,2070,-5,-1,10,43574
DATA,7584,-43,23,2074,-4,-4,12,44199
DATA,7585,-34,23,2078,-6,-5,10,44824
DATA,7586,-36,23,2074,-5,-2,11,45449
DATA,7587,-43,25,2070,-4,-2,11,46074
DATA,7588,-40,25,2076,-6,-7,11,46699
DATA,7589,-36,22,2078,-6,-3,10,47324
DATA,7590,-41,21,2072,-6,-1,10,47949
DATA,7591,-39,21,2074,-5,-5,11,48574
DATA,7592,-37,23,2082,-5,-6,10,49199
DATA,7593,-39,24,2074,-6,-2,10,49824
DATA,7594,-41,23,2073,-4,-4,11,50449
DATA,7595,-36,24,2080,-4,-6,11,51074
DATA,7596,-36,21,2078,-6,-3,11,51699
DATA,7597,-39,26,2069,-5,-2,10,52324
DATA,7598,-42,24,2078,-5,-6,11,52949
DATA,7599,-36,25,2081,-6,-5,11,53574
DATA,7600,-35,21,2076,-5,-2,12,54199
DATA,7601,-41,23,2075,-4,-2,10,54824
DATA,7602,-38,26,2083,-5,-6,11,55449
DATA,7603,-35,23,2079,-6,-2,10,56074
DATA,7604,-41,25,2070,-5,0,10,56699
DATA,7605,-42,23,2078,-5,-6,11,57324
DATA,7606,-35,26,2082,-4,-5,11,57949
DATA,7607,-39,21,2072,-5,-1,10,58574
DATA,7608,-41,22,2077,-5,-4,11,59199
DATA,7609,-37,23,2081,-5,-6,11,59824
DATA,7610,-36,22,2078,-5,-2,11,60449
DATA,7611,-40,24,2070,-5,-2,11,61074
DATA,7612,-41,24,2078,-4,-6,11,61699
DATA,7613,-34,24,2081,-6,-4,10,62324
DATA,7614,-40,24,2075,-5,-1,10,62949
DATA,7615,-43,24,2078,-5,-5,10,63574
DATA,7616,-35,22,2083,-5,-8,11,64199
DATA,7617,-36,23,2074,-6,-1,9,64824
DATA,7618,-42,24,2071,-6,-2,10,65449
DATA,7619,-39,22,2078,-5,-7,12,538
DATA,7620,-32,23,2082,-5,-4,10,1163
DATA,7621,-38,24,2070,-6,-1,9,1788
DATA,7622,-40,23,2076,-5,-4,11,2413
DATA,7623,-37,25,2082,-5,-7,11,3038
DATA,7624,-37,24,2073,-6,-1,11,3663
DATA,7625,-43,23,2072,-4,-2,11,4288
DATA,7626,-38,25,2078,-4,-8,11,4913
DATA,7627,-34,22,2082,-5,-4,11,5538
DATA,7628,-40,23,2068,-5,1,10,6163
DATA,7629,-42,22,2077,-5,-6,10,6788
DATA,7630,-34,23,2080,-6,-6,11,7413
DATA,7631,-36,22,2075,-6,-2,11,8038
DATA,7632,-42,23,2072,-5,-4,10,8663
DATA,7633,-37,23,2081,-6,-7,11,9288
DATA,7634,-35,23,2078,-5,-3,11,9913
DATA,7635,-42,22,2070,-5,-1,9,10538
DATA,7636,-42,23,2075,-5,-6,11,11163
DATA,7637,-36,22,2081,-5,-6,9,11788
DATA,7638,-38,22,2072,-5,-1,10,12413
DATA,7639,-42,22,2071,-5,-4,10,13038
DATA,7640,-37,24,2080,-5,-7,11,13663
DATA,7641,-35,20,2078,-6,-3,10,14288
DATA,7642,-40,24,2069,-4,-1,11,14913
DATA,7643,-41,24,2076,-5,-5,11,15538
DATA,7644,-36,24,2077,-6,-4,10,16163
DATA,7645,-38,22,2075,-5,-2,10,16788
DATA,7646,-40,23,2073,-5,-5,10,17413
DATA,7647,-38,22,2077,-5,-7,11,18038
DATA,7648,-34,23,2076,-5,-3,11,18663
DATA,7649,-41,24,2071,-5,-2,9,19288
DATA,7650,-42,24,2078,-4,-6,11,19913
DATA,7651,-35,22,2080,-6,-5,10,20538
DATA,7652,-37,26,2074,-6,-2,11,21163
DATA,7653,-42,25,2074,-4,-4,10,21788
DATA,7654,-36,24,2079,-4,-6,11,22413
DATA,7655,-34,23,2075,-6,-2,10,23038
DATA,7656,-41,22,2074,-5,-2,9,23663
DATA,7657,-39,22,2079,-5,-7,9,24288
DATA,7658,-36,25,2076,-6,-4,11,24913
DATA,7659,-40,25,2071,-5,-3,11,25538
DATA,7660,-41,23,2075,-5,-6,10,26163
DATA,7661,-35,25,2080,-5,-6,11,26788
DATA,7662,-38,21,2075,-5,-1,10,27413
DATA,7663,-42,24,2074,-5,-3,11,28038
DATA,7664,-39,24,2077,-5,-6,12,28663
DATA,7665,-35,20,2074,-6,-3,8,29288
DATA,7666,-41,24,2070,-5,-3,11,29913
DATA,7667,-40,24,2073,-4,-5,10,30538
DATA,7668,-36,22,2078,-4,-4,10,31163
DATA,7669,-38,22,2073,-5,-2,10,31788
DATA,7670,-43,24,2075,-5,-3,11,32413
DATA,7671,-36,25,2080,-5,-6,11,33038
DATA,7672,-37,23,2073,-5,-1,11,33663
DATA,7673,-42,25,2072,-5,-2,11,34288
DATA,7674,-39,25,2074,-5,-6,11,34913
DATA,7675,-37,21,2074,-5,-4,11,35538
DATA,7676,-36,22,2073,-5,-2,10,36163
DATA,7677,-41,24,2074,-6,-5,11,36788
DATA,7678,-37,21,2077,-4,-5,11,37413
DATA,7679,-36,23,2074,-6,-2,10,38038
DATA,7680,-39,25,2074,-5,-4,10,38663
DATA,7681,-38,24,2079,-5,-6,11,39288
DATA,7682,-36,24,2078,-6,-4,9,39913
DATA,7683,-41,24,2069,-5,-3,11,40538
DATA,7684,-40,24,2073,-5,-5,11,41163
DATA,7685,-35,22,2079,-5,-5,11,41788
DATA,7686,-38,20,2076,-5,-2,10,42413
DATA,7687,-39,23,2074,-4,-2,11,43038
DATA,7688,-37,23,2078,-5,-6,11,43663
DATA,7689,-36,24,2077,-5,-3,12,44288
DATA,7690,-41,23,2071,-5,-2,10,44913
DATA,7691,-41,24,2075,-5,-6,11,45538
DATA,7692,-36,23,2080,-5,-5,11,46163
DATA,7693,-37,22,2072,-5,-1,9,46788
DATA,7694,-42,20,2072,-5,-4,10,47413
DATA,7695,-37,22,2080,-5,-7,11,48038
DATA,7696,-35,22,2078,-6,-2,9,48663
DATA,7697,-42,21,2074,-6,-2,10,49288
DATA,7698,-40,25,2075,-5,-7,12,49913
DATA,7699,-35,24,2079,-5,-4,12,50538
DATA,7700,-38,23,2070,-4,-1,10,51163
DATA,7701,-41,24,2071,-4,-4,10,51788
DATA,7702,-35,23,2078,-5,-7,10,52413
DATA,7703,-35,22,2075,-4,-2,10,53038
DATA,7704,-40,21,2069,-5,-2,8,53663
DATA,7705,-41,23,2076,-5,-7,11,54288
DATA,7706,-35,23,2080,-5,-3,10,54913
DATA,7707,-40,24,2072,-5,-1,9,55538
DATA,7708,-42,22,2073,-4,-4,12,56163
DATA,7709,-38,24,2078,-5,-7,11,56788
DATA,7710,-36,23,2078,-6,-3,9,57413
DATA,7711,-42,22,2073,-5,-3,10,58038
DATA,7712,-39,25,2077,-5,-6,10,58663
DATA,7713,-36,23,2080,-6,-5,11,59288
DATA,7714,-36,22,2073,-4,0,10,59913
DATA,7715,-43,21,2074,-5,-5,10,60538
DATA,7716,-35,24,2082,-6,-6,10,61163
DATA,7717,-37,24,2078,-6,-2,11,61788
DATA,7718,-40,23,2074,-5,-3,9,62413
DATA,7719,-40,23,2078,-5,-7,12,63038
DATA,7720,-36,21,2075,-5,-3,10,63663
DATA,7721,-40,24,2069,-5,-1,10,64288
DATA,7722,-40,24,2075,-3,-5,12,64913
DATA,7723,-37,22,2080,-5,-6,10,2
DATA,7724,-38,22,2074,-6,-1,9,627
DATA,7725,-41,23,2071,-5,-3,11,1252
DATA,7726,-37,24,2078,-5,-6,11,1877
DATA,7727,-36,24,2079,-6,-3,10,2502
DATA,7728,-40,24,2075,-4,-2,10,3127
DATA,7729,-40,25,2076,-5,-5,9,3752
DATA,7730,-36,21,2079,-5,-4,10,4377
DATA,7731,-37,24,2071,-5,-1,12,5002
DATA,7732,-41,23,2073,-5,-5,10,5627
DATA,7733,-39,23,2077,-5,-6,12,6252
DATA,7734,-35,21,2079,-5,-4,12,6877
DATA,7735,-43,24,2076,-5,-2,10,7502
DATA,7736,-41,25,2076,-5,-6,10,8127
DATA,7737,-36,21,2078,-5,-4,10,8752
DATA,7738,-39,23,2072,-5,-2,11,9377
DATA,7739,-42,24,2075,-4,-5,11,10002
DATA,7740,-38,23,2077,-5,-5,10,10627
DATA,7741,-35,22,2075,-4,-3,11,11252
DATA,7742,-40,23,2073,-4,-3,10,11877
DATA,7743,-39,24,2079,-5,-6,10,12502
DATA,7744,-36,19,2078,-4,-4,10,13127
DATA,7745,-38,22,2072,-4,-2,11,13752
DATA,7746,-40,23,2076,-5,-5,10,14377
DATA,7747,-38,23,2077,-4,-5,11,15002
DATA,7748,-40,22,2074,-5,-1,11,15627
DATA,7749,-41,22,2071,-6,-4,9,16252
DATA,7750,-36,21,2077,-6,-6,13,16877
DATA,7751,-36,20,2078,-6,-3,10,17502
DATA,7752,-40,20,2073,-6,-1,9,18127
DATA,7753,-40,22,2077,-5,-6,12,18752
DATA,7754,-35,24,2078,-5,-4,12,19377
DATA,7755,-39,24,2072,-5,-2,9,20002
DATA,7756,-42,24,2074,-5,-4,10,20627
DATA,7757,-35,26,2077,-6,-6,11,21252
DATA,7758,-36,23,2073,-6,-3,10,21877
DATA,7759,-41,23,2071,-5,-2,10,22502
DATA,7760,-39,20,2076,-5,-8,11,23127
DATA,7761,-34,22,2080,-5,-5,12,23752
DATA,7762,-38,23,2073,-5,-1,10,24377
DATA,7763,-40,22,2071,-5,-4,10,25002
DATA,7764,-36,25,2080,-4,-7,11,25627
DATA,7765,-36,22,2075,-5,-2,11,26252
DATA,7766,-42,25,2069,-5,-2,10,26877
DATA,7767,-41,21,2077,-5,-7,12,27502
DATA,7768,-34,21,2076,-6,-2,9,28127
DATA,7769,-39,23,2068,-6,0,10,28752
DATA,7770,-43,22,2073,-5,-5,11,29377
DATA,7771,-34,22,2082,-5,-5,10,30002
DATA,7772,-37,23,2075,-6,-1,11,30627
DATA,7773,-43,25,2067,-6,-2,10,31252
DATA,7774,-41,23,2069,-5,-7,12,31877
DATA,7775,-35,23,2075,-6,-4,11,32502
DATA,7776,-41,23,2067,-5,-1,10,33127
DATA,7777,-43,21,2073,-4,-5,11,33752
DATA,7778,-35,21,2075,-5,-6,11,34377
DATA,7779,-36,23,2070,-6,-1,9,35002
DATA,7780,-42,24,2065,-5,-2,10,35627
DATA,7781,-38,24,2074,-5,-6,11,36252
DATA,7782,-36,22,2077,-5,-3,9,36877
DATA,7783,-40,24,2069,-4,-1,11,37502
DATA,7784,-44,22,2071,-5,-5,11,38127
DATA,7785,-34,22,2078,-5,-5,10,38752
DATA,7786,-35,24,2068,-5,0,9,39377
DATA,7787,-42,24,2066,-4,-3,11,40002
DATA,7788,-38,24,2079,-5,-8,11,40627
DATA,7789,-33,22,2077,-5,-4,11,41252
DATA,7790,-40,23,2072,-5,0,10,41877
DATA,7791,-42,20,2075,-5,-6,11,42502
DATA,7792,-34,22,2076,-5,-5,12,43127
DATA,7793,-36,23,2073,-5,-1,11,43752
DATA,7794,-41,26,2070,-4,-3,11,44377
DATA,7795,-38,23,2079,-4,-7,11,45002
DATA,7796,-34,24,2075,-6,-2,11,45627
DATA,7797,-40,24,2068,-5,-1,9,46252
DATA,7798,-42,23,2073,-5,-6,9,46877
DATA,7799,-37,23,2079,-5,-6,11,47502
DATA,7800,-39,23,2074,-5,-2,11,48127
DATA,7801,-41,24,2071,-5,-4,9,48752
DATA,7802,-37,23,2081,-5,-8,11,49377
DATA,7803,-36,23,2077,-5,-2,11,50002
DATA,7804,-41,24,2072,-5,-2,11,50627
DATA,7805,-42,26,2076,-5,-8,12,51252
DATA,7806,-32,22,2079,-5,-5,10,51877
DATA,7807,-39,24,2072,-5,-2,9,52502
DATA,7808,-41,25,2072,-5,-5,12,53127
DATA,7809,-36,19,2078,-5,-6,10,53752
DATA,7810,-37,23,2076,-5,-4,10,54377
DATA,7811,-41,24,2074,-5,-2,11,55002
DATA,7812,-41,24,2078,-4,-5,9,55627
DATA,7813,-35,24,2078,-6,-3,9,56252
DATA,7814,-40,24,2074,-5,-2,9,56877
DATA,7815,-40,24,2074,-5,-4,10,57502
DATA,7816,-35,23,2077,-5,-5,10,58127
DATA,7817,-36,21,2076,-5,-3,10,58752
DATA,7818,-41,23,2070,-5,-3,11,59377
DATA,7819,-37,24,2078,-6,-6,11,60002
DATA,7820,-35,22,2078,-5,-3,10,60627
DATA,7821,-37,24,2072,-5,-2,11,61252
DATA,7822,-38,24,2076,-5,-4,11,61877
DATA,7823,-36,24,2080,-5,-4,10,62502
DATA,7824,-40,22,2073,-5,-1,10,63127
DATA,7825,-41,23,2071,-5,-3,10,63752
DATA,7826,-38,22,2080,-5,-6,10,64377
DATA,7827,-35,23,2075,-5,-4,10,65002
DATA,7828,-40,24,2074,-5,-2,10,91
DATA,7829,-40,25,2076,-5,-5,11,716
DATA,7830,-37,24,2079,-5,-4,11,1341
DATA,7831,-38,26,2071,-5,-2,10,1966
DATA,7832,-41,23,2073,-5,-4,10,2591
DATA,7833,-37,23,2079,-5,-6,11,3216
DATA,7834,-37,23,2074,-6,-2,11,3841
DATA,7835,-41,23,2071,-5,-1,9,4466
DATA,7836,-39,25,2081,-6,-6,11,5091
DATA,7837,-35,22,2080,-5,-4,10,5716
DATA,7838,-38,23,2071,-5,0,10,6341
DATA,7839,-42,24,2073,-5,-5,11,6966
DATA,7840,-36,26,2079,-5,-5,10,7591
DATA,7841,-37,24,2074,-5,-1,10,8216
DATA,7842,-42,22,2070,-5,-2,10,8841
DATA,7843,-40,25,2081,-5,-7,9,9466
DATA,7844,-34,22,2077,-5,-4,11,10091
DATA,7845,-40,23,2071,-5,-1,11,10716
DATA,7846,-40,24,2075,-5,-5,11,11341
DATA,7847,-35,24,2079,-6,-6,11,11966
DATA,7848,-37,24,2071,-6,0,11,12591
DATA,7849,-44,24,2072,-5,-3,10,13216
DATA,7850,-37,26,2079,-5,-7,11,13841
DATA,7851,-35,25,2076,-6,-3,11,14466
DATA,7852,-41,24,2069,-5,-1,10,15091
DATA,7853,-39,21,2075,-5,-5,11,15716
DATA,7854,-35,24,2078,-5,-4,10,16341
DATA,7855,-38,24,2075,-5,-1,10,16966
DATA,7856,-42,26,2071,-5,-4,10,17591
DATA,7857,-39,24,2079,-5,-7,10,18216
DATA,7858,-35,21,2075,-5,-2,10,18841
DATA,7859,-41,22,2068,-5,0,10,19466
DATA,7860,-41,23,2075,-6,-7,10,20091
DATA,7861,-33,23,2083,-5,-5,12,20716
DATA,7862,-40,24,2072,-5,-1,9,21341
DATA,7863,-44,26,2071,-5,-4,10,21966
DATA,7864,-36,23,2078,-5,-8,12,22591
DATA,7865,-35,23,2076,-5,-2,10,23216
DATA,7866,-42,24,2069,-5,-2,12,23841
DATA,7867,-38,24,2073,-5,-7,12,24466
DATA,7868,-33,23,2078,-6,-6,12,25091
DATA,7869,-38,23,2066,-5,-1,11,25716
DATA,7870,-42,23,2069,-5,-3,11,26341
DATA,7871,-37,23,2075,-5,-6,11,26966
DATA,7872,-36,22,2074,-5,-2,10,27591
DATA,7873,-43,22,2065,-5,-1,11,28216
DATA,7874,-39,22,2074,-4,-6,10,28841
DATA,7875,-35,20,2077,-5,-5,11,29466
DATA,7876,-38,21,2064,-4,1,9,30091
DATA,7877,-42,25,2070,-5,-5,11,30716
DATA,7878,-34,23,2078,-5,-5,12,31341
DATA,7879,-36,23,2072,-5,-2,11,31966
